model_run,time,volume
BCC-CSM2-MR_ssp245,2048,976730171.9594617
BCC-CSM2-MR_ssp245,2049,883280917.9762521
BCC-CSM2-MR_ssp245,2050,827628397.9380736
BCC-CSM2-MR_ssp245,2051,735155025.9578292
BCC-CSM2-MR_ssp245,2052,696816771.5432429
BCC-CSM2-MR_ssp245,2053,627841782.4601884
BCC-CSM2-MR_ssp245,2054,601012894.8504213
BCC-CSM2-MR_ssp245,2055,565426636.7744235
BCC-CSM2-MR_ssp245,2056,512150842.6464781
BCC-CSM2-MR_ssp245,2057,470485194.3202278
BCC-CSM2-MR_ssp245,2058,413950415.03825915
BCC-CSM2-MR_ssp245,2059,378340765.99127096
BCC-CSM2-MR_ssp245,2060,350348205.3384992
BCC-CSM2-MR_ssp245,2061,306039274.6881838
BCC-CSM2-MR_ssp245,2062,271292709.32063127
BCC-CSM2-MR_ssp245,2063,242271867.6381203
BCC-CSM2-MR_ssp245,2064,217380875.54072675
BCC-CSM2-MR_ssp245,2065,191785448.35846612
BCC-CSM2-MR_ssp245,2066,170890146.1641977
BCC-CSM2-MR_ssp245,2067,153732082.18779457
BCC-CSM2-MR_ssp245,2068,138699496.86597562
BCC-CSM2-MR_ssp245,2069,128927472.09082392
BCC-CSM2-MR_ssp245,2070,118327755.45525317
BCC-CSM2-MR_ssp245,2071,100042379.1912975
BCC-CSM2-MR_ssp245,2072,88044265.52413042
BCC-CSM2-MR_ssp245,2073,75840858.93894649
BCC-CSM2-MR_ssp245,2074,73702535.5078982
BCC-CSM2-MR_ssp245,2075,72704619.65511476
BCC-CSM2-MR_ssp245,2076,70133022.45163013
BCC-CSM2-MR_ssp245,2077,68877526.51962462
BCC-CSM2-MR_ssp245,2078,68101222.78105427
BCC-CSM2-MR_ssp245,2079,67821306.02492264
BCC-CSM2-MR_ssp245,2080,64680833.126817726
BCC-CSM2-MR_ssp245,2081,63349083.71914534
BCC-CSM2-MR_ssp245,2082,60531325.96443416
BCC-CSM2-MR_ssp245,2083,59000088.946789145
BCC-CSM2-MR_ssp245,2084,56909602.37253155
BCC-CSM2-MR_ssp245,2085,53994354.22889349
BCC-CSM2-MR_ssp245,2086,51158452.35623378
BCC-CSM2-MR_ssp245,2087,48900241.96307485
BCC-CSM2-MR_ssp245,2088,42424712.186936125
BCC-CSM2-MR_ssp245,2089,37545219.50528334
BCC-CSM2-MR_ssp245,2090,36464153.931859575
BCC-CSM2-MR_ssp245,2091,35336428.94114887
BCC-CSM2-MR_ssp245,2092,30792685.572683007
BCC-CSM2-MR_ssp245,2093,28312112.366120514
BCC-CSM2-MR_ssp245,2094,28288145.342489842
BCC-CSM2-MR_ssp245,2095,26823333.627539337
BCC-CSM2-MR_ssp245,2096,24920266.312777378
BCC-CSM2-MR_ssp245,2097,24356188.397039745
BCC-CSM2-MR_ssp245,2098,23636289.790436734
BCC-CSM2-MR_ssp245,2099,23389282.552298397
BCC-CSM2-MR_ssp245,2100,21718391.053189043
CESM2_ssp245,2023,4720887692.219808
CESM2_ssp245,2024,4391785262.468134
CESM2_ssp245,2025,4055011092.772812
CESM2_ssp245,2026,3727198819.2426157
CESM2_ssp245,2027,3533206346.7528324
CESM2_ssp245,2028,3470608770.799436
CESM2_ssp245,2029,3040895444.999035
CESM2_ssp245,2030,2951881298.10933
CESM2_ssp245,2031,2708512857.968367
CESM2_ssp245,2032,2683144388.331894
CESM2_ssp245,2033,2601691874.1594763
CESM2_ssp245,2034,2518195554.5481176
CESM2_ssp245,2035,2314145589.8740306
CESM2_ssp245,2036,2094288304.2419202
CESM2_ssp245,2037,1904884925.4342995
CESM2_ssp245,2038,1772780102.0633192
CESM2_ssp245,2039,1637252681.8689575
CESM2_ssp245,2040,1513132099.1870372
CESM2_ssp245,2041,1362319397.3544433
CESM2_ssp245,2042,1224618190.2153194
CESM2_ssp245,2043,1115056776.1500826
CESM2_ssp245,2044,946460457.0450416
CESM2_ssp245,2045,897721175.5503826
CESM2_ssp245,2046,826737527.520168
CESM2_ssp245,2047,770860292.785746
CESM2_ssp245,2048,723887533.3081958
CESM2_ssp245,2049,656859706.5994958
CESM2_ssp245,2050,553831811.7298506
CESM2_ssp245,2051,503070476.4655799
CESM2_ssp245,2052,446641216.81161755
CESM2_ssp245,2053,403000413.39317876
CESM2_ssp245,2054,348453165.43561727
CESM2_ssp245,2055,304349557.1401113
CESM2_ssp245,2056,277158209.34829396
CESM2_ssp245,2057,235746903.8016905
CESM2_ssp245,2058,199184384.3251939
CESM2_ssp245,2059,180806878.61906397
CESM2_ssp245,2060,164094943.7784197
CESM2_ssp245,2061,137690457.59245828
CESM2_ssp245,2062,114061357.27799237
CESM2_ssp245,2063,108377487.17326894
CESM2_ssp245,2064,98058517.8301251
CESM2_ssp245,2065,81726252.72450003
CESM2_ssp245,2066,71295020.108144
CESM2_ssp245,2067,66359184.75463974
CESM2_ssp245,2068,60091999.63803888
CESM2_ssp245,2069,56177693.154274315
CESM2_ssp245,2070,47909514.85583908
CESM2_ssp245,2071,41633889.74764995
CESM2_ssp245,2072,39226009.942928255
CESM2_ssp245,2073,35164543.78972297
CESM2_ssp245,2074,33430693.503182497
CESM2_ssp245,2075,32235118.824505366
CESM2_ssp245,2076,26894555.756577205
CESM2_ssp245,2077,24076951.705724422
CESM2_ssp245,2078,22801649.98420137
CESM2_ssp245,2079,22738712.292921036
CESM2_ssp245,2080,22393884.319992207
CESM2_ssp245,2081,21949832.689347908
CESM2_ssp245,2082,20360636.01647424
CESM2_ssp245,2083,19502559.419156965
CESM2_ssp245,2084,18448535.90267914
CESM2_ssp245,2085,16702299.538026154
CESM2_ssp245,2086,16185074.532915007
CESM2_ssp245,2087,14987985.59248075
CESM2_ssp245,2088,14309351.886724826
CESM2_ssp245,2089,13343428.70037452
CESM2_ssp245,2090,12486397.464155866
CESM2_ssp245,2091,11979668.605114903
CESM2_ssp245,2092,11604937.735012762
CESM2_ssp245,2093,10478514.155597953
CESM2_ssp245,2094,10255443.232767152
CESM2_ssp245,2095,9497158.908889944
CESM2_ssp245,2096,9167880.615236966
CESM2_ssp245,2097,8591900.567093432
CESM2_ssp245,2098,8256582.497743188
CESM2_ssp245,2099,8196685.752166618
CESM2_ssp245,2100,8184241.195637244
CESM2-WACCM_ssp245,2023,4720887692.219808
CESM2-WACCM_ssp245,2024,4463567242.04156
CESM2-WACCM_ssp245,2025,4172075117.375608
CESM2-WACCM_ssp245,2026,3926593756.7232018
CESM2-WACCM_ssp245,2027,3726790107.904491
CESM2-WACCM_ssp245,2028,3610648348.3459973
CESM2-WACCM_ssp245,2029,3365000576.011699
CESM2-WACCM_ssp245,2030,3153677815.880747
CESM2-WACCM_ssp245,2031,2956108182.5880394
CESM2-WACCM_ssp245,2032,2838232045.0541015
CESM2-WACCM_ssp245,2033,2667878129.6309285
CESM2-WACCM_ssp245,2034,2536055673.6012
CESM2-WACCM_ssp245,2035,2338524636.596301
CESM2-WACCM_ssp245,2036,2071472888.6247838
CESM2-WACCM_ssp245,2037,1940618552.2806332
CESM2-WACCM_ssp245,2038,1864237135.3210824
CESM2-WACCM_ssp245,2039,1784511453.9677465
CESM2-WACCM_ssp245,2040,1672460507.3616664
CESM2-WACCM_ssp245,2041,1526912646.8323212
CESM2-WACCM_ssp245,2042,1403449390.1788006
CESM2-WACCM_ssp245,2043,1287988206.589981
CESM2-WACCM_ssp245,2044,1153526777.0547993
CESM2-WACCM_ssp245,2045,1089837425.3793652
CESM2-WACCM_ssp245,2046,1057206121.7154022
CESM2-WACCM_ssp245,2047,979011663.7522306
CESM2-WACCM_ssp245,2048,896672629.627569
CESM2-WACCM_ssp245,2049,826694052.1303512
CESM2-WACCM_ssp245,2050,724641619.1275808
CESM2-WACCM_ssp245,2051,677747212.0349761
CESM2-WACCM_ssp245,2052,667486619.5192877
CESM2-WACCM_ssp245,2053,640823249.5133373
CESM2-WACCM_ssp245,2054,596389469.9503357
CESM2-WACCM_ssp245,2055,538494810.7543808
CESM2-WACCM_ssp245,2056,477676118.14655507
CESM2-WACCM_ssp245,2057,436926295.3192988
CESM2-WACCM_ssp245,2058,395892321.95951706
CESM2-WACCM_ssp245,2059,383948926.6508361
CESM2-WACCM_ssp245,2060,357213616.7781832
CESM2-WACCM_ssp245,2061,326559471.69749165
CESM2-WACCM_ssp245,2062,283618753.9633838
CESM2-WACCM_ssp245,2063,248019973.93442225
CESM2-WACCM_ssp245,2064,228936801.72655648
CESM2-WACCM_ssp245,2065,206407494.45374689
CESM2-WACCM_ssp245,2066,170194665.103837
CESM2-WACCM_ssp245,2067,156527783.29503837
CESM2-WACCM_ssp245,2068,149361623.11857036
CESM2-WACCM_ssp245,2069,126361294.97116579
CESM2-WACCM_ssp245,2070,107295667.11282857
CESM2-WACCM_ssp245,2071,92486165.95293124
CESM2-WACCM_ssp245,2072,90441812.18421155
CESM2-WACCM_ssp245,2073,84664440.7041539
CESM2-WACCM_ssp245,2074,75909711.09319578
CESM2-WACCM_ssp245,2075,69906862.86049886
CESM2-WACCM_ssp245,2076,63754536.52895299
CESM2-WACCM_ssp245,2077,52604383.068181045
CESM2-WACCM_ssp245,2078,43952523.39863095
CESM2-WACCM_ssp245,2079,37014191.77773995
CESM2-WACCM_ssp245,2080,35238882.91692235
CESM2-WACCM_ssp245,2081,29711854.415886343
CESM2-WACCM_ssp245,2082,25856403.121662743
CESM2-WACCM_ssp245,2083,25724539.657487385
CESM2-WACCM_ssp245,2084,24668201.790140994
CESM2-WACCM_ssp245,2085,21968540.41353217
CESM2-WACCM_ssp245,2086,20292357.99611845
CESM2-WACCM_ssp245,2087,18838864.106127586
CESM2-WACCM_ssp245,2088,17616920.986839455
CESM2-WACCM_ssp245,2089,15436056.126353068
CESM2-WACCM_ssp245,2090,14253414.843049783
CESM2-WACCM_ssp245,2091,13608395.117014483
CESM2-WACCM_ssp245,2092,13372199.24029961
CESM2-WACCM_ssp245,2093,12622085.421265928
CESM2-WACCM_ssp245,2094,11977091.764518676
CESM2-WACCM_ssp245,2095,11683492.198931783
CESM2-WACCM_ssp245,2096,11269451.951517828
CESM2-WACCM_ssp245,2097,10979129.529920314
CESM2-WACCM_ssp245,2098,10834476.780571472
CESM2-WACCM_ssp245,2099,10189066.219188867
CESM2-WACCM_ssp245,2100,9604480.945470698
EC-Earth3_ssp245,2023,4720887692.219808
EC-Earth3_ssp245,2024,4358797343.657293
EC-Earth3_ssp245,2025,4016197116.0710397
EC-Earth3_ssp245,2026,3768370482.5498166
EC-Earth3_ssp245,2027,3481046608.8795967
EC-Earth3_ssp245,2028,3289908161.4259343
EC-Earth3_ssp245,2029,3027842007.33559
EC-Earth3_ssp245,2030,2820876539.5984545
EC-Earth3_ssp245,2031,2574312757.315413
EC-Earth3_ssp245,2032,2348657279.3045135
EC-Earth3_ssp245,2033,2190518559.154528
EC-Earth3_ssp245,2034,2091826029.5962205
EC-Earth3_ssp245,2035,1975885831.6309726
EC-Earth3_ssp245,2036,1807137235.634243
EC-Earth3_ssp245,2037,1673530044.7849305
EC-Earth3_ssp245,2038,1553874370.449225
EC-Earth3_ssp245,2039,1426721961.0321367
EC-Earth3_ssp245,2040,1267893462.5943422
EC-Earth3_ssp245,2041,1143247619.256804
EC-Earth3_ssp245,2042,972512405.8530121
EC-Earth3_ssp245,2043,807892888.1251606
EC-Earth3_ssp245,2044,723597474.1899403
EC-Earth3_ssp245,2045,666388059.2419835
EC-Earth3_ssp245,2046,628693730.5362953
EC-Earth3_ssp245,2047,589193997.8704772
EC-Earth3_ssp245,2048,541292124.9800507
EC-Earth3_ssp245,2049,444594597.6676794
EC-Earth3_ssp245,2050,380745603.8621865
EC-Earth3_ssp245,2051,325201808.9311903
EC-Earth3_ssp245,2052,274183105.469359
EC-Earth3_ssp245,2053,214907456.51596412
EC-Earth3_ssp245,2054,190347281.07117882
EC-Earth3_ssp245,2055,156187039.25146586
EC-Earth3_ssp245,2056,133703277.39780955
EC-Earth3_ssp245,2057,113834536.34181114
EC-Earth3_ssp245,2058,94191034.58056189
EC-Earth3_ssp245,2059,73912237.88065624
EC-Earth3_ssp245,2060,57323059.83190599
EC-Earth3_ssp245,2061,52235761.671125926
EC-Earth3_ssp245,2062,49546832.59624606
EC-Earth3_ssp245,2063,46076286.78440159
EC-Earth3_ssp245,2064,42385413.22140084
EC-Earth3_ssp245,2065,35969452.74268335
EC-Earth3_ssp245,2066,32225936.560977954
EC-Earth3_ssp245,2067,31890920.034026682
EC-Earth3_ssp245,2068,26374407.58871741
EC-Earth3_ssp245,2069,24159083.021791603
EC-Earth3_ssp245,2070,22136110.222010378
EC-Earth3_ssp245,2071,19817250.8079523
EC-Earth3_ssp245,2072,19031261.902700357
EC-Earth3_ssp245,2073,18642853.968019694
EC-Earth3_ssp245,2074,17101859.566679444
EC-Earth3_ssp245,2075,15933245.931509718
EC-Earth3_ssp245,2076,15739892.944477001
EC-Earth3_ssp245,2077,14149638.059455931
EC-Earth3_ssp245,2078,13776407.61715706
EC-Earth3_ssp245,2079,12305721.495088546
EC-Earth3_ssp245,2080,11826020.938081743
EC-Earth3_ssp245,2081,11782967.43620366
EC-Earth3_ssp245,2082,11688692.798326863
EC-Earth3_ssp245,2083,11364065.842547426
EC-Earth3_ssp245,2084,11099044.557494594
EC-Earth3_ssp245,2085,10954161.899674261
EC-Earth3_ssp245,2086,10697647.06865165
EC-Earth3_ssp245,2087,10160508.184664557
EC-Earth3_ssp245,2088,9312663.135350164
EC-Earth3_ssp245,2089,8908712.424108557
EC-Earth3_ssp245,2090,8801479.657261929
EC-Earth3_ssp245,2091,8764531.693006743
EC-Earth3_ssp245,2092,8689940.1213069
EC-Earth3_ssp245,2093,8652053.01226094
EC-Earth3_ssp245,2094,8406510.924766487
EC-Earth3_ssp245,2095,8089495.882534903
EC-Earth3_ssp245,2096,8043490.494247487
EC-Earth3_ssp245,2097,7888789.080886978
EC-Earth3_ssp245,2098,7651564.819870121
EC-Earth3_ssp245,2099,7641173.4407521365
EC-Earth3_ssp245,2100,7535888.404902181
EC-Earth3-Veg_ssp245,2023,4720887692.219808
EC-Earth3-Veg_ssp245,2024,4438236320.093787
EC-Earth3-Veg_ssp245,2025,4356688747.814208
EC-Earth3-Veg_ssp245,2026,4216895502.210826
EC-Earth3-Veg_ssp245,2027,4064031634.3611917
EC-Earth3-Veg_ssp245,2028,3880262404.918293
EC-Earth3-Veg_ssp245,2029,3813376249.02729
EC-Earth3-Veg_ssp245,2030,3579351406.897332
EC-Earth3-Veg_ssp245,2031,3363801745.4386754
EC-Earth3-Veg_ssp245,2032,3300557678.335058
EC-Earth3-Veg_ssp245,2033,3158618512.017893
EC-Earth3-Veg_ssp245,2034,3075572567.148151
EC-Earth3-Veg_ssp245,2035,2892820469.6685166
EC-Earth3-Veg_ssp245,2036,2773185256.030183
EC-Earth3-Veg_ssp245,2037,2614994505.0853033
EC-Earth3-Veg_ssp245,2038,2514338136.0365005
EC-Earth3-Veg_ssp245,2039,2469146558.6544743
EC-Earth3-Veg_ssp245,2040,2332725679.697362
EC-Earth3-Veg_ssp245,2041,2261112584.5254636
EC-Earth3-Veg_ssp245,2042,2157938883.378811
EC-Earth3-Veg_ssp245,2043,2001766012.3082771
EC-Earth3-Veg_ssp245,2044,1849066937.7844126
EC-Earth3-Veg_ssp245,2045,1722371218.699392
EC-Earth3-Veg_ssp245,2046,1675162089.2644851
EC-Earth3-Veg_ssp245,2047,1631197435.1355402
EC-Earth3-Veg_ssp245,2048,1475665737.9042706
EC-Earth3-Veg_ssp245,2049,1448055026.594998
EC-Earth3-Veg_ssp245,2050,1336021483.5340786
EC-Earth3-Veg_ssp245,2051,1272208086.8367958
EC-Earth3-Veg_ssp245,2052,1230244711.5905395
EC-Earth3-Veg_ssp245,2053,1202555748.0174325
EC-Earth3-Veg_ssp245,2054,1139493310.773937
EC-Earth3-Veg_ssp245,2055,1073257531.9325343
EC-Earth3-Veg_ssp245,2056,944832873.0435845
EC-Earth3-Veg_ssp245,2057,906326452.536075
EC-Earth3-Veg_ssp245,2058,860300692.7509147
EC-Earth3-Veg_ssp245,2059,815115862.7279963
EC-Earth3-Veg_ssp245,2060,771418171.1658882
EC-Earth3-Veg_ssp245,2061,748697148.5472553
EC-Earth3-Veg_ssp245,2062,697269338.0608189
EC-Earth3-Veg_ssp245,2063,620144300.3419347
EC-Earth3-Veg_ssp245,2064,602192339.6869277
EC-Earth3-Veg_ssp245,2065,579706673.490012
EC-Earth3-Veg_ssp245,2066,552665195.176989
EC-Earth3-Veg_ssp245,2067,521835654.0916193
EC-Earth3-Veg_ssp245,2068,489362014.86905164
EC-Earth3-Veg_ssp245,2069,427201366.3355023
EC-Earth3-Veg_ssp245,2070,378469090.0804001
EC-Earth3-Veg_ssp245,2071,345906189.6111356
EC-Earth3-Veg_ssp245,2072,322500651.22340673
EC-Earth3-Veg_ssp245,2073,300410383.29930484
EC-Earth3-Veg_ssp245,2074,275911870.99007684
EC-Earth3-Veg_ssp245,2075,245151146.7264418
EC-Earth3-Veg_ssp245,2076,241560752.68869042
EC-Earth3-Veg_ssp245,2077,219627493.42432767
EC-Earth3-Veg_ssp245,2078,200954086.32939127
EC-Earth3-Veg_ssp245,2079,168718085.80682987
EC-Earth3-Veg_ssp245,2080,156306900.59536615
EC-Earth3-Veg_ssp245,2081,144272171.37034214
EC-Earth3-Veg_ssp245,2082,129855946.9448067
EC-Earth3-Veg_ssp245,2083,124703510.96112028
EC-Earth3-Veg_ssp245,2084,124256676.71622083
EC-Earth3-Veg_ssp245,2085,115662366.6105519
EC-Earth3-Veg_ssp245,2086,94415429.69205236
EC-Earth3-Veg_ssp245,2087,84715058.1416007
EC-Earth3-Veg_ssp245,2088,77970705.82068118
EC-Earth3-Veg_ssp245,2089,70659571.3593708
EC-Earth3-Veg_ssp245,2090,65093889.40985273
EC-Earth3-Veg_ssp245,2091,60235930.275527366
EC-Earth3-Veg_ssp245,2092,57352178.32997459
EC-Earth3-Veg_ssp245,2093,50327883.09396308
EC-Earth3-Veg_ssp245,2094,47736676.90949952
EC-Earth3-Veg_ssp245,2095,44186788.161039926
EC-Earth3-Veg_ssp245,2096,41229946.85098433
EC-Earth3-Veg_ssp245,2097,36796093.91058986
EC-Earth3-Veg_ssp245,2098,34071875.23913589
EC-Earth3-Veg_ssp245,2099,28390416.196417898
EC-Earth3-Veg_ssp245,2100,28238254.577128913
FGOALS-f3-L_ssp245,2023,4720887692.219808
FGOALS-f3-L_ssp245,2024,4603952547.125191
FGOALS-f3-L_ssp245,2025,4439621300.602316
FGOALS-f3-L_ssp245,2026,4201417163.697118
FGOALS-f3-L_ssp245,2027,3832255669.0419865
FGOALS-f3-L_ssp245,2028,3683052705.801213
FGOALS-f3-L_ssp245,2029,3471303952.437993
FGOALS-f3-L_ssp245,2030,3299331189.813451
FGOALS-f3-L_ssp245,2031,3026585728.060518
FGOALS-f3-L_ssp245,2032,2914325148.143621
FGOALS-f3-L_ssp245,2033,2737395307.3460503
FGOALS-f3-L_ssp245,2034,2608958456.0485973
FGOALS-f3-L_ssp245,2035,2486277453.4115715
FGOALS-f3-L_ssp245,2036,2320679504.239754
FGOALS-f3-L_ssp245,2037,2182453356.1827965
FGOALS-f3-L_ssp245,2038,2124948881.3410792
FGOALS-f3-L_ssp245,2039,1925583533.8193083
FGOALS-f3-L_ssp245,2040,1834031009.6297522
FGOALS-f3-L_ssp245,2041,1701426290.5367184
FGOALS-f3-L_ssp245,2042,1504285585.900789
FGOALS-f3-L_ssp245,2043,1358498489.8870707
FGOALS-f3-L_ssp245,2044,1290176384.7897904
FGOALS-f3-L_ssp245,2045,1173611644.1805687
FGOALS-f3-L_ssp245,2046,1042057332.801383
FGOALS-f3-L_ssp245,2047,1015856710.9651097
FGOALS-f3-L_ssp245,2048,904056786.2886468
FGOALS-f3-L_ssp245,2049,819025299.8264589
FGOALS-f3-L_ssp245,2050,741121103.024494
FGOALS-f3-L_ssp245,2051,650218676.9941139
FGOALS-f3-L_ssp245,2052,585754926.513161
FGOALS-f3-L_ssp245,2053,517490993.34207064
FGOALS-f3-L_ssp245,2054,442102760.22864383
FGOALS-f3-L_ssp245,2055,393924261.0664677
FGOALS-f3-L_ssp245,2056,352937864.74769735
FGOALS-f3-L_ssp245,2057,311876500.60859424
FGOALS-f3-L_ssp245,2058,281958374.5590376
FGOALS-f3-L_ssp245,2059,252239040.85668862
FGOALS-f3-L_ssp245,2060,221682287.9110397
FGOALS-f3-L_ssp245,2061,216043891.7673719
FGOALS-f3-L_ssp245,2062,204990740.85223737
FGOALS-f3-L_ssp245,2063,168744091.59922266
FGOALS-f3-L_ssp245,2064,132649551.0137441
FGOALS-f3-L_ssp245,2065,113045743.69849013
FGOALS-f3-L_ssp245,2066,106149340.73812702
FGOALS-f3-L_ssp245,2067,93832823.93971534
FGOALS-f3-L_ssp245,2068,77626214.81743363
FGOALS-f3-L_ssp245,2069,72943634.5183514
FGOALS-f3-L_ssp245,2070,63678294.588059254
FGOALS-f3-L_ssp245,2071,55440496.415968694
FGOALS-f3-L_ssp245,2072,53770501.89786183
FGOALS-f3-L_ssp245,2073,49023467.68252504
FGOALS-f3-L_ssp245,2074,47273063.33910229
FGOALS-f3-L_ssp245,2075,45445675.550084196
FGOALS-f3-L_ssp245,2076,42023518.62350458
FGOALS-f3-L_ssp245,2077,39046786.88766115
FGOALS-f3-L_ssp245,2078,37874921.06900949
FGOALS-f3-L_ssp245,2079,36203669.918535665
FGOALS-f3-L_ssp245,2080,34645149.456349604
FGOALS-f3-L_ssp245,2081,30080047.05483865
FGOALS-f3-L_ssp245,2082,29321179.121719155
FGOALS-f3-L_ssp245,2083,26435447.746613625
FGOALS-f3-L_ssp245,2084,24433159.312653054
FGOALS-f3-L_ssp245,2085,24044781.036832895
FGOALS-f3-L_ssp245,2086,19871962.619155474
FGOALS-f3-L_ssp245,2087,19298078.373848107
FGOALS-f3-L_ssp245,2088,19124770.302700114
FGOALS-f3-L_ssp245,2089,18588597.559112772
FGOALS-f3-L_ssp245,2090,17996573.114432067
FGOALS-f3-L_ssp245,2091,17106983.55436588
FGOALS-f3-L_ssp245,2092,16839855.120848544
FGOALS-f3-L_ssp245,2093,16330233.512810186
FGOALS-f3-L_ssp245,2094,16240485.410470098
FGOALS-f3-L_ssp245,2095,16130932.97545715
FGOALS-f3-L_ssp245,2096,15818439.595505046
FGOALS-f3-L_ssp245,2097,15640674.05397406
FGOALS-f3-L_ssp245,2098,15422693.815135479
FGOALS-f3-L_ssp245,2099,14906598.92060305
FGOALS-f3-L_ssp245,2100,14729715.814843653
FGOALS-f3-L_ssp370,2023,4720887692.219808
FGOALS-f3-L_ssp370,2024,4497149740.277233
FGOALS-f3-L_ssp370,2025,4417880376.854848
FGOALS-f3-L_ssp370,2026,4335929779.266707
FGOALS-f3-L_ssp370,2027,4183528492.3614693
FGOALS-f3-L_ssp370,2028,3786503896.011719
FGOALS-f3-L_ssp370,2029,3557855090.492754
FGOALS-f3-L_ssp370,2030,3263649860.107033
FGOALS-f3-L_ssp370,2031,3135773569.725824
FGOALS-f3-L_ssp370,2032,3022446331.1240864
FGOALS-f3-L_ssp370,2033,2722647358.423064
FGOALS-f3-L_ssp370,2034,2509302151.9201903
FGOALS-f3-L_ssp370,2035,2376934187.7715106
FGOALS-f3-L_ssp370,2036,2237698939.1253476
FGOALS-f3-L_ssp370,2037,2180000480.1539555
FGOALS-f3-L_ssp370,2038,2038465932.7307146
FGOALS-f3-L_ssp370,2039,1898373732.5422282
FGOALS-f3-L_ssp370,2040,1847981130.228117
FGOALS-f3-L_ssp370,2041,1772670898.8488727
FGOALS-f3-L_ssp370,2042,1635878009.3051946
FGOALS-f3-L_ssp370,2043,1525854001.9079316
FGOALS-f3-L_ssp370,2044,1419458275.8921237
FGOALS-f3-L_ssp370,2045,1337982905.7324193
FGOALS-f3-L_ssp370,2046,1233818527.004379
FGOALS-f3-L_ssp370,2047,1045692785.0288293
FGOALS-f3-L_ssp370,2048,905509249.6905845
FGOALS-f3-L_ssp370,2049,822442991.1268191
FGOALS-f3-L_ssp370,2050,717987414.184095
FGOALS-f3-L_ssp370,2051,646799727.3488808
FGOALS-f3-L_ssp370,2052,568371409.1533664
FGOALS-f3-L_ssp370,2053,522182371.8556783
FGOALS-f3-L_ssp370,2054,483434609.0848082
FGOALS-f3-L_ssp370,2055,449462888.66534626
FGOALS-f3-L_ssp370,2056,381795444.26882774
FGOALS-f3-L_ssp370,2057,320016402.9873625
FGOALS-f3-L_ssp370,2058,291384016.04034203
FGOALS-f3-L_ssp370,2059,247770548.4362008
FGOALS-f3-L_ssp370,2060,220845255.24970213
FGOALS-f3-L_ssp370,2061,200103230.1558046
FGOALS-f3-L_ssp370,2062,174282368.50321162
FGOALS-f3-L_ssp370,2063,138427879.0103731
FGOALS-f3-L_ssp370,2064,113718286.06090473
FGOALS-f3-L_ssp370,2065,90068435.76294324
FGOALS-f3-L_ssp370,2066,81811335.43711571
FGOALS-f3-L_ssp370,2067,71544209.61324154
FGOALS-f3-L_ssp370,2068,56644460.933432825
FGOALS-f3-L_ssp370,2069,46663260.31621421
FGOALS-f3-L_ssp370,2070,40673063.40938814
FGOALS-f3-L_ssp370,2071,35550633.717460185
FGOALS-f3-L_ssp370,2072,30171506.676885042
FGOALS-f3-L_ssp370,2073,26702057.785079002
FGOALS-f3-L_ssp370,2074,22809070.193239186
FGOALS-f3-L_ssp370,2075,20608650.956662666
FGOALS-f3-L_ssp370,2076,19445852.626244437
FGOALS-f3-L_ssp370,2077,16257632.231904143
FGOALS-f3-L_ssp370,2078,15100636.098883055
FGOALS-f3-L_ssp370,2079,13788889.314046128
FGOALS-f3-L_ssp370,2080,12366518.895290358
FGOALS-f3-L_ssp370,2081,11937718.456087064
FGOALS-f3-L_ssp370,2082,11085065.238122825
FGOALS-f3-L_ssp370,2083,10848659.24280115
FGOALS-f3-L_ssp370,2084,10084247.120959185
FGOALS-f3-L_ssp370,2085,9525383.79769365
FGOALS-f3-L_ssp370,2086,8958597.831885295
FGOALS-f3-L_ssp370,2087,8481793.304310866
FGOALS-f3-L_ssp370,2088,8264771.85377384
FGOALS-f3-L_ssp370,2089,8031776.252933301
FGOALS-f3-L_ssp370,2090,7646270.157856617
FGOALS-f3-L_ssp370,2091,7410705.260035172
FGOALS-f3-L_ssp370,2092,7103051.178423533
FGOALS-f3-L_ssp370,2093,7020858.623651493
FGOALS-f3-L_ssp370,2094,6765563.967338682
FGOALS-f3-L_ssp370,2095,6532581.4239348415
FGOALS-f3-L_ssp370,2096,6398529.994353761
FGOALS-f3-L_ssp370,2097,6199765.602691392
FGOALS-f3-L_ssp370,2098,6163287.060709434
FGOALS-f3-L_ssp370,2099,6007815.272178748
FGOALS-f3-L_ssp370,2100,5744001.279948581
GFDL-ESM4_ssp370,2023,4720887692.219808
GFDL-ESM4_ssp370,2024,4564474643.9388685
GFDL-ESM4_ssp370,2025,4410031524.832056
GFDL-ESM4_ssp370,2026,4307587034.866287
GFDL-ESM4_ssp370,2027,4252807878.8118668
GFDL-ESM4_ssp370,2028,4109934006.877272
GFDL-ESM4_ssp370,2029,3986218271.0545254
GFDL-ESM4_ssp370,2030,3923719101.3984594
GFDL-ESM4_ssp370,2031,3878529915.5736356
GFDL-ESM4_ssp370,2032,3714529013.2813272
GFDL-ESM4_ssp370,2033,3598503724.059349
GFDL-ESM4_ssp370,2034,3508398330.453577
GFDL-ESM4_ssp370,2035,3401806145.780483
GFDL-ESM4_ssp370,2036,3277013917.835084
GFDL-ESM4_ssp370,2037,3225113625.337749
GFDL-ESM4_ssp370,2038,3119354926.2053475
GFDL-ESM4_ssp370,2039,2965405949.9402165
GFDL-ESM4_ssp370,2040,2868259974.372918
